track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,streams
0ZP3fgtAbv89kzu0MBL4f3,Karma,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,3TgHNsGM27UjNCoWgRTesJ,244000,2021-11-02,55,0.565,0.567,7.0,-11.933,0.0,0.037,0.0389,0.0,0.212,0.439,100.007,1023896.0
4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,6sFyORSgKHCSeYLMmNHJyj,312346,2004-11-29,59,0.505,0.283,9.0,-8.37,1.0,0.0429,0.827,0.0,0.0732,0.316,123.964,1019167.0
5eyQmt4Ba7ZzudMIqA6yKo,Cotton Candy,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,278666,2019-10-25,2,0.471,0.371,1.0,-10.269,0.0,0.127,0.691,0.0,0.103,0.293,179.986,1007196.0
051Z51PfIFgEe1gdo1vl6B,Yearly,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5y3tcK8BreDUhrVSw0vAyz,451932,2021-04-05,47,0.849,0.61,10.0,-8.964,0.0,0.109,0.114,0.0,0.0987,0.201,114.999,989279.0
6mQzZ2aRnKSNgckAehBgwD,Beer,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,6WzFODPnZ5SW1qTvTELSxW,364106,2006,64,0.539,0.693,7.0,-3.967,1.0,0.0265,0.517,4.59e-06,0.112,0.472,84.954,982033.0
56tHtM32VRHbdtB5YVwJKr,Munting Paraiso,1dFRlDO2Z2gjAARxHlovAS,Lo ki,4XMaeTJSTljjOVygdEJk6r,182093,2019-12-20,63,0.48,0.405,8.0,-10.426,1.0,0.106,0.491,0.00481,0.143,0.566,122.627,975040.0
3uG6Uh2JTvvxMEfFYPFkFz,Ang Wakas,2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,06iIFd7rdU1ezp4WpfAINo,304000,2022-02-15,32,0.614,0.419,7.0,-6.329,1.0,0.0269,0.569,1.95e-05,0.0876,0.206,134.976,972777.0
35unzCfhT0U4gYcCgdf9DX,Sigurado,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,3XogEmDvNKbXTIYkoZgG5V,235471,2020-12-04,55,0.734,0.413,7.0,-8.973,1.0,0.0316,0.0984,0.0,0.28,0.68,105.98,967697.0
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,234893,2018-10-05,0,0.686,0.731,6.0,-6.765,1.0,0.0428,0.281,0.0219,0.0964,0.433,94.008,921094.0
1PUWUlqe6m5HqX754lN3Bs,Mitsa (Salamat),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,265476,2019-05-12,51,0.425,0.658,9.0,-6.739,1.0,0.0349,0.355,1.99e-06,0.0836,0.293,122.366,907014.0
21XjtaAEZxurElfPGSKrv9,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,6Hd66jTMfgXgaItso2FfzJ,300893,2018-05-25,64,0.706,0.503,0.0,-8.265,1.0,0.0742,0.172,0.00197,0.0586,0.295,121.931,905699.0
0GHR9XDrf3j7OI9GWy4915,Uuwian,3FwNjtXQCdxpDOXmgJQGnG,Emman,4nVkVB3JLkMF8WkS5RD1ck,200104,2020-07-30,0,0.599,0.364,7.0,-14.097,1.0,0.0379,0.288,0.0346,0.1,0.106,120.001,905685.0
0G8EG6iSIvoeRwoFs0R89v,Upuan,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,271975,2021-08-29,47,0.565,0.74,8.0,-6.005,1.0,0.0323,0.0217,0.013,0.158,0.552,103.958,895690.0
3T8yMLawoliJaN1hAGFFmv,Sigurado,3wbCeEPAW6po7J46netxMT,Up Dharma Down,5bRwSxYckOjIw3oISF6MQk,339661,2017-01-02,27,0.757,0.669,11.0,-8.813,1.0,0.0385,0.295,0.0271,0.111,0.963,113.01,879391.0
3aYCsSuW6ZgIESGteMF586,Once In A Lifetime,0jarApAsbmiCkYhz0590mE,Freestyle,7tdAcApjhfy76h938j9eU2,255240,2004-09-16,63,0.517,0.544,9.0,-5.633,1.0,0.0258,0.0562,0.0,0.12,0.396,80.072,865015.0
2SuTg9SbfgvHOqhZonuu1j,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,6Y8OKCmGEqn2JjbTEwIbdf,240178,2018-08-06,0,0.799,0.529,9.0,-9.17,1.0,0.0615,0.661,0.0,0.0856,0.601,128.05,864172.0
5QadWmpqSU77p4t4Ni9ccq,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6mdacezBHIFbzbHJPEm8n9,210877,2017-11-02,0,0.591,0.79,5.0,-7.44,0.0,0.312,0.472,1.82e-06,0.111,0.475,98.062,844293.0
6RUEFRLol05iSCzQaCHNK5,Iyong Iyo,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,6Pa87VouOnvJGvSLYdAevR,202941,2021-02-12,56,0.634,0.34,2.0,-10.694,1.0,0.034,0.354,0.0,0.0962,0.413,136.146,819880.0
4sYpTI5RPkhX2OWfrmjNl3,Tell Me Where It Hurts,5elcNQkZ6FCZA3grSOMngY,MYMP,5ak2XNLAZyBKcUuvtZImhZ,253013,2005,65,0.506,0.533,7.0,-7.955,1.0,0.0628,0.695,0.0,0.0956,0.432,179.516,787117.0
1CfysrFGAItkEGBZwaidl1,SouthBoys,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1ea3ZxEMX5nTSnTfEYHaVj,358776,2018-03-15,48,0.769,0.648,0.0,-6.286,1.0,0.0454,0.0365,0.0,0.109,0.657,94.962,766556.0
55wiiyCgZIFAbQxDUctLjd,Binalewala - Acoustic Version,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,1793zMKn7sOceKYWdN7yQX,290063,2019-10-07,48,0.46,0.282,10.0,-8.714,1.0,0.0411,0.868,0.0,0.0776,0.345,137.086,760641.0
1z50Hub2XCsAPWo8zgoePu,WYAT (Where You At),3g7vYcdDXnqnDKYFwqXBJP,SB19,2KNLbEBtNGRbVGXH74zOcW,218461,2022-09-02,65,0.778,0.79,0.0,-5.179,0.0,0.067,0.185,0.0,0.127,0.783,116.986,746821.0
7tQ2P3dP76bj1aSEfe8StO,Dantay,6gcteR920pLEynlHzjSRYd,Kiyo,02qNpe3vtTVHzGytclgmWe,292414,2020-02-14,45,0.387,0.36,2.0,-16.437,1.0,0.312,0.812,0.00195,0.0936,0.14,70.636,736586.0
5Ro6MdZGgce4PEuaFCJYPq,Ligaya,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,0HDclsvr13EmV3DBMSVWPX,269733,1993-12-01,58,0.559,0.614,4.0,-11.547,0.0,0.0768,0.415,0.0,0.139,0.662,124.907,731997.0
493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1T64gDVSKpZd7uAzCtDL1a,329432,2016-09-25,50,0.8,0.526,0.0,-8.344,0.0,0.0473,0.174,0.0,0.203,0.489,99.019,697876.0
2rSEuTXuRnGOHcU5JuoW13,"Beautiful Girl - Recorded at Kodama Studios, Philippines",4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3UL37TgEAcc58GXvm8hdnr,180545,2019-02-22,47,0.246,0.323,5.0,-9.469,1.0,0.0331,0.903,0.0,0.357,0.18,165.58,687714.0
27kaeLB6wRVvsaORS8O96F,Mood,2G7VQ1kVhVfNagytlousgm,Al James,1KCy0t9OekxUxwTxfIHrbA,230000,2022-09-09,61,0.795,0.514,3.0,-9.84,0.0,0.138,0.522,0.0111,0.129,0.522,120.099,680923.0
6k3b9NQnivP9wUhA7PgbOU,To Love Again,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,5bKviOwxDPC7K25O9Ryxbq,290680,2016-09-27,48,0.299,0.36,9.0,-6.235,1.0,0.0287,0.806,0.0,0.114,0.19,140.102,675181.0
1mZuPFi2iOM4fcl3hdwOmt,I'll Never Love This Way Again,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,265133,2017-02-27,43,0.326,0.249,10.0,-10.71,1.0,0.0351,0.792,4.15e-06,0.148,0.186,131.363,674143.0
5hWHHBX801NeP6jpt9mquW,Friend of Mine,4BNWanhw4AjSXjBm9L1Jzy,Juris,54dIsKzWlMydaAO99ED8dy,210615,2016-09-14,48,0.518,0.457,11.0,-7.596,1.0,0.0271,0.649,6.84e-06,0.136,0.168,135.962,664278.0
7jTO2Pyavfit1JCdMVrkud,Bakas Ng Talampakan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1EwbCDDECWOsAKtqMtefgt,246363,2020-04-05,40,0.463,0.723,5.0,-4.026,1.0,0.0339,0.0583,0.0,0.166,0.327,131.905,657856.0
2M0rq3xC7x6dGwNdx0Thka,Marco's Theme - Saglit,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,263133,2018-02-19,49,0.44,0.148,7.0,-12.119,1.0,0.0343,0.949,6.13e-05,0.119,0.374,131.011,657029.0
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,2,0.495,0.149,5.0,-8.379,1.0,0.0409,0.904,3.77e-05,0.109,0.179,120.322,644946.0
2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,254469,2020-07-31,54,0.539,0.553,2.0,-4.338,1.0,0.0276,0.702,0.0,0.205,0.192,132.045,624990.0
2YeNoqwiB1jHWBUkgPykhg,Stig,1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,7IDKw7apUbOFmADAYegyAc,289533,2021-11-25,59,0.747,0.691,8.0,-4.522,1.0,0.0371,0.474,0.0,0.179,0.132,126.023,618528.0
3311oX5J2qJAyiuuDLpTxP,KG,3lFMRWaEWZlfXdBig97kks,Nik Makino,7vLdKTCbTcm4GV2AyKEwBj,211366,2022-08-19,62,0.803,0.324,2.0,-6.357,1.0,0.0344,0.717,0.179,0.0699,0.403,137.933,603545.0
4wJ5SjIkViEQEu95U8oyLt,Mabagal,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,64cjwPaR72rW2Wzm9uWE3c,226727,2020-03-27,58,0.356,0.339,5.0,-10.893,0.0,0.0369,0.508,3.28e-06,0.355,0.287,74.975,599185.0
25agDEpgr54nRvyQJHmNmR,Di Biro,2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,2F6OKkFouf9ll5uYQ7myQB,166013,2020-05-22,26,0.595,0.19,4.0,-14.627,1.0,0.0384,0.908,0.00703,0.355,0.272,108.626,595649.0
4R7Wwquqb9c5Nzco5Gy1Uo,Hung Up,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,196923,2019-10-25,1,0.548,0.36,11.0,-10.241,1.0,0.0561,0.771,0.00011,0.691,0.256,116.67,591396.0
3H74L29kR0eS6wVhnP4KrE,Blue Sky,6Ww3OMFzCaO33ulKh1LBFN,Hale,472GgeFZaCdRLcL3cT0IAn,286995,2005,63,0.596,0.479,4.0,-6.49,1.0,0.0338,0.344,0.0294,0.072,0.358,75.098,584268.0
0I5Z0p0cLWdyJNC6sqMTwD,Spoliarium,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,326760,1998-11-27,56,0.367,0.428,8.0,-12.259,0.0,0.0308,0.562,3.23e-06,0.229,0.538,170.722,577607.0
6bqtz4ZWARclhSCvto5elB,Eba,6gcteR920pLEynlHzjSRYd,Kiyo,68AJXXkzPkvoyDaZlNK60c,218830,2021-11-26,32,0.704,0.539,11.0,-9.818,1.0,0.0357,0.184,0.000492,0.13,0.7,90.001,570883.0
22J11hk99ZEcWGcEc9wszk,Need You,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1f7QMJxxEORZAArm9IZS8X,354071,2017-08-19,0,0.637,0.596,1.0,-6.864,1.0,0.127,0.484,0.0,0.102,0.291,74.635,557219.0
6MMIXC8IMjrkz6TIzQ0cey,"Bata, Dahan-Dahan!",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,66CBwdHZjwC7texRTzaE8J,249080,2018-09-14,43,0.406,0.796,6.0,-7.851,0.0,0.197,0.0612,2.7e-05,0.311,0.25,169.895,545625.0
0HYmOF3tCkYejosr1HTMhV,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,5QjWKAuUgWhrNzmJEwUDxJ,216415,2019-02-20,0,0.625,0.468,0.0,-7.59,1.0,0.255,0.649,0.0,0.0975,0.51,120.438,543707.0
6nCAuV8db9kn8S3TOlp5BA,A Perfect Christmas,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,253333,1990,54,0.543,0.339,9.0,-12.237,1.0,0.0253,0.397,1.4e-05,0.138,0.339,87.538,542685.0
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,1IFBgp2dkXquUYSNEY6hK7,Soulthrll,519M0SHECHX0PcHX9DSPqu,134400,2020-02-09,59,0.697,0.441,0.0,-7.907,1.0,0.0652,0.0759,2.34e-05,0.122,0.387,75.045,542070.0
6XtbVPD5xRi6qydSh4ovej,Liwanag sa Dilim,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2pWBJtKyB6dNN4hm0F9mtT,225000,2022-04-20,49,0.601,0.786,8.0,-3.285,1.0,0.0376,0.058,0.000381,0.36,0.451,108.084,536937.0
3U7TJUjNz7pgPSfgeGQjsP,Forevermore,4BNWanhw4AjSXjBm9L1Jzy,Juris,7nEylzolYuExnVXy0TCPie,294716,2012-01-01,56,0.276,0.258,7.0,-10.434,1.0,0.041,0.898,0.0,0.155,0.3,74.698,535286.0
5Gm6YoDs8N2WznOpASSB5P,Go Up,3g7vYcdDXnqnDKYFwqXBJP,SB19,7cnW5rl7F9OkVxqbcJPNCq,189100,2019-07-19,0,0.704,0.944,0.0,-2.308,0.0,0.042,0.423,0.0,0.132,0.913,125.996,533986.0
4sYZHEiueAYM5klpUbVNyk,What?,3g7vYcdDXnqnDKYFwqXBJP,SB19,18g914rk7rcJP0o4uhz8uE,270192,2021-03-09,52,0.561,0.856,6.0,-3.71,0.0,0.19,0.0575,0.0,0.0728,0.507,95.975,527582.0
1yB6kR7Zsuzf9az1FYZOyO,Tagay,3b1iS74Wn1vc8DMDoxXu3s,J-King,0jw8S1wqbNMLNHSJBdbWw3,238817,2020-01-01,62,0.83,0.619,9.0,-6.252,1.0,0.0445,0.375,0.0,0.082,0.141,110.02,520105.0
32FQqB67FkHkFSeXnuSYV0,"All Tonight - From ""Exes Baggage""",6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,7cRnknPIiD27rqmi4SnFQ4,189941,2018-10-05,44,0.498,0.392,3.0,-10.683,1.0,0.0423,0.539,4.54e-06,0.0937,0.164,78.01,499258.0
4Aor9l4tiok1Llkbu0vREb,Puhon,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,3UIpxG2NXaGzMuA9rNQjSK,240167,2020-05-14,56,0.524,0.583,7.0,-4.947,1.0,0.0717,0.403,0.0,0.0845,0.691,179.758,493972.0
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5eMwpHWNJ5j92ouBflLaaa,340606,2017-04-13,51,0.555,0.448,0.0,-9.133,1.0,0.363,0.527,3.65e-05,0.0497,0.749,65.757,493361.0
6C3SKl8oJbfjfJBANhuQuu,Akala,0lslA51eKXwTUY0TSX9Emy,Marion Aunor,0jKCXQ0FtJxu9B8HSBb58h,341167,2018-07-20,1,0.502,0.185,10.0,-11.423,1.0,0.0635,0.864,0.0,0.105,0.185,125.044,486050.0
3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,3twC225hfx6FrfrGAO3zvF,182750,2019-12-25,43,0.715,0.927,0.0,-2.12,1.0,0.0604,0.0176,0.0,0.34,0.792,119.974,485997.0
5KTtIkH3i6sF58N3kyWVnS,Again,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,0Fx4uFBscK3pLtuCZ7EE5Y,169183,2016-08-26,48,0.82,0.301,0.0,-9.849,1.0,0.0438,0.543,0.0,0.0961,0.545,119.882,478456.0
3pO8AS9mXlI85OsHbJa4Jf,SUNRISE,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0jaGLy6bI1pjrc2gbkyxbJ,213674,2018-06-29,49,0.544,0.61,8.0,-8.383,1.0,0.0635,0.246,3.62e-06,0.0869,0.447,125.869,472082.0
311a0P87ZiMjjCaoQSZEfh,Your Song - My One and Only You,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3mNbu0ZXCMNFS6308EQ4qU,222533,2018-02-12,38,0.506,0.343,6.0,-7.726,1.0,0.0282,0.744,0.0,0.0751,0.37,83.957,467098.0
3NxCPoPvxK6QQgmMCX6QYV,Langyang Pag-Ibig,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7fbhKyegOq5B2lT8W3Li72,261683,2022-06-22,63,0.585,0.736,4.0,-4.171,0.0,0.0399,0.00596,0.0,0.0883,0.527,119.108,462158.0
5wZvVKUYvXjvUarvPCyqhk,Lumalapit,1YlibpAvhJBbMZMBwN1KGv,The Juans,1kWhEWBbzI4tRdTtdTz5QD,226947,2018-06-22,0,0.545,0.612,2.0,-9.119,1.0,0.0274,0.0174,0.0148,0.129,0.553,92.039,439660.0
7q85CemkAv4pfW8wM1p9ev,Hiling,6hIZBf6t4Yy8Lrqj7vPYTr,Jake Zyrus,6detI1eZ0Ynj7CnhDBiETo,294058,2017-07-14,21,0.419,0.288,7.0,-9.387,1.0,0.0314,0.802,0.0,0.115,0.361,71.615,427407.0
71OnPftCkxTxhtAICYMuZz,"Gabay - From ""Raya and the Last Dragon""/Tagalog Version",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,2d5MNYWwypzQQjthVUsm5X,224150,2021-03-05,38,0.702,0.424,4.0,-10.873,1.0,0.0313,0.5,9.64e-05,0.0913,0.346,100.993,421385.0
3JwOoXNE5S1j4vz9iSL37S,Mary's Boy Child,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,239333,1990,46,0.583,0.297,10.0,-15.487,1.0,0.0301,0.834,5.77e-06,0.232,0.459,106.364,408392.0
4xQwNJo5mxER1vg88YWm7O,Mundo,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,21zTRqTe9nJC8hmLvGpKC9,285000,2018-09-15,0,0.602,0.418,9.0,-10.637,1.0,0.0271,0.526,1.88e-05,0.224,0.138,127.971,405586.0
062z5ZMd0a0snMBZ75tOco,Oo,3wbCeEPAW6po7J46netxMT,Up Dharma Down,2VPXKGGUbSUbSM2ZwuW9lG,239000,2006-01-01,64,0.589,0.626,11.0,-7.483,0.0,0.149,0.465,4.16e-06,0.204,0.598,155.223,400802.0
1p2abSfly8JtPIkwr44i6s,"You Are My Sunshine - From ""Meet Me in St. Gallen""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3jspGyvihMuiMklm7ImUWK,162168,2018-02-02,38,0.484,0.177,2.0,-12.327,1.0,0.0331,0.918,2.88e-06,0.206,0.365,117.977,400487.0
6MrDG2mrajvQqZBavSJbP6,Sometimes Love Just Ain't Enough,0AuZVHIr5WSEBbBLZwWwWc,Charice,17kz4UZad2W3lzeYMx1fBW,267306,2013-01-01,55,0.414,0.26,10.0,-10.76,1.0,0.035,0.737,0.0,0.0828,0.17,83.652,399809.0
6DkK11BIC836tTu3056Kxg,Sabak Daddy,3mzdfGKp0mQXzuNoS8z915,Cookie$,35yzIYk6qn8gUB7HLuPGvi,133802,2022-05-27,60,0.886,0.52,9.0,-8.209,1.0,0.222,0.00819,0.0,0.0779,0.319,134.129,394267.0
2Vsetr5viGzrHDkC222PAT,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,7apyuKqNCn83epyR7ImsDN,233728,2016-12-02,0,0.474,0.522,11.0,-7.513,1.0,0.0408,0.36,0.0,0.123,0.448,157.225,375022.0
6gXaPCP95gh1hmjecbw4po,Dalaga (Stripped),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,39GzH0MXMID3xALQvQCzz6,303321,2018-01-01,0,0.783,0.325,5.0,-14.723,0.0,0.151,0.764,7.51e-05,0.111,0.407,110.014,366600.0
3HpJk0JSKcqR5IRm3xMYIb,Chinita,060TqET6tyyfAQLXDyIDD8,Raf Davis,0vz6RXcuFyFONeD4ZDY9b1,234885,2020-01-25,0,0.719,0.63,10.0,-8.543,1.0,0.0637,0.0616,0.0,0.133,0.377,163.972,354748.0
6aqH1me0AcXPwJEAflvNoT,Unan,0n4a5imdLBN24fIrBWoqrv,Because,3GICpQvfyqX38aUPeW8ljJ,241558,2018-11-16,0,0.634,0.242,7.0,-17.308,1.0,0.153,0.195,0.0,0.152,0.0725,81.49,347966.0
7gWKGNeHjIDUkNreiYYNdm,Oo,3wbCeEPAW6po7J46netxMT,Up Dharma Down,2XZd988bbXkKBzaVklQbcb,239000,2006-01-01,17,0.583,0.626,11.0,-7.485,0.0,0.153,0.465,4.16e-06,0.204,0.6,155.13,341551.0
2gnVqlNifLIGvinryubyG4,Bawat Kaluluwa,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,238571,2019-01-18,50,0.705,0.519,5.0,-7.29,1.0,0.0341,0.0609,0.0324,0.305,0.521,116.983,339944.0
4aEX8nrDpOxHve37fo8myJ,I'd Still Kiss You,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,236992,2019-10-25,1,0.456,0.312,8.0,-9.838,0.0,0.041,0.929,5.66e-06,0.107,0.0493,132.207,339505.0
17Ux4yT9fdJ8VFSPNgxZPC,Without You,4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,6ISDySfxUPnC2y5axWCY3u,180579,2011-06-07,60,0.588,0.577,10.0,-5.464,1.0,0.0291,0.13,0.0,0.174,0.486,141.976,333397.0
4LBCCdHfmHm9NwerX6hvrz,Magpahinga,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,2tHtWKI4qJNpDReAigDKzn,238792,2021-05-14,51,0.405,0.335,8.0,-8.74,1.0,0.0284,0.96,0.000152,0.191,0.343,122.842,325560.0
6hgZBE0upBMJiyqpdM88JH,Born For You,6SuhlH2L1NB53bBscBqAdu,David Pomeranz,0a87wgQQ0zSk6s7K288jiD,235600,2006-09-26,47,0.432,0.313,0.0,-10.095,1.0,0.0283,0.39,0.0,0.0948,0.108,108.33,322814.0
6tw7xpKrZm9vHfymxBc52E,Patawad,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,277480,2020-03-27,53,0.417,0.21,6.0,-9.4,1.0,0.033,0.412,0.0,0.104,0.144,127.009,315743.0
52op5RbA65JSr7NnWCTWoi,Sugat - feat. Munimuni,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,310775,2021-08-29,44,0.322,0.333,2.0,-8.814,1.0,0.032,0.584,0.00659,0.0907,0.145,76.252,297356.0
4vAYg1rLGyJiXUiU5LMdg3,Lunod (feat. Zild & Juan Karlos),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,177539,2021-08-29,54,0.512,0.693,0.0,-4.927,0.0,0.0296,0.00783,0.000882,0.106,0.405,94.01,292238.0
0i1L1kVFgXmxx4oOJ8gnCf,Iba (ft. Moira Dela Torre),67IN4cLJ7798gUapyZlmac,Zack Tabudlo,7DUZnNUUYG0tMsurTT8HlC,255857,2022-02-10,0,0.563,0.799,2.0,-4.599,1.0,0.0358,0.529,0.000241,0.28,0.469,140.045,291173.0
7178ubXeY1sFOqdNkKrUwb,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4a0SAaOEW4bxKEvSqSDoQz,227370,2019-05-03,52,0.669,0.42,2.0,-8.464,1.0,0.0253,0.506,0.0,0.404,0.523,95.049,289855.0
6PJ2glrMHEZKqc3kqIB7Vz,Star Ng Pasko,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,1iTHEdCenvCG7Ei6ezJ3GT,266086,2010-11-05,39,0.536,0.55,1.0,-5.885,1.0,0.0278,0.312,0.0,0.347,0.175,91.96,289705.0
1EEv8UZMGJ9rG3N1Ilo5bz,Serve,7LzHjduJmIQZGQsh8luHkD,Zae,3gqsWIpaaH4dlSB7hx5PRc,193782,2022-01-24,57,0.953,0.41,1.0,-8.164,1.0,0.258,0.0047,0.0164,0.0931,0.37,132.997,282914.0
6kF8Cy0O43MPn1VrlQEIp2,Sigurado,404RA7nuwzYA8WskpMgUp1,Belle Mariano,0X7VQJn05fiB3BKGaxeI3M,205853,2021-12-03,49,0.402,0.454,1.0,-6.124,1.0,0.0283,0.835,0.0,0.0974,0.531,172.826,279268.0
2do8RHXBj4CxG3n08KHBWZ,"241 (From the movie ""100 Tula Para Kay Stella"")",09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,3LSoZFInai9002jxGQaajo,220277,2017-07-21,0,0.345,0.246,11.0,-7.883,1.0,0.0297,0.846,0.0,0.156,0.17,143.588,278332.0
7IQTt9WiyBf92QfzwTUdqZ,Kahit Sa Panaginip,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3hTA6Q0yakKIckAQOq8m9S,278346,2019-11-17,48,0.469,0.769,8.0,-4.832,0.0,0.033,0.0362,3.03e-05,0.088,0.474,75.996,277620.0
1TU0pwihuwk0RkgwHtuy71,Walwal,2OYCiru0FZMaAXWn6eL7MA,VVS Collective,6avqibTJ5BdrlGit74uaD9,414647,2019-06-06,0,0.677,0.542,5.0,-9.246,0.0,0.0421,0.0771,5.38e-06,0.118,0.384,160.031,276697.0
2cZGqSAb7EcmpYMVDSYA2J,Ngayong Pasko Magniningning Ang Pilipino,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,1iTHEdCenvCG7Ei6ezJ3GT,274811,2010-11-05,38,0.615,0.597,0.0,-8.784,1.0,0.0318,0.612,0.0,0.0657,0.353,99.988,272539.0
72i1Mv68WTNNRYjEbJOkxC,Favorite Vice,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,288791,2019-10-25,1,0.672,0.316,8.0,-10.309,1.0,0.0792,0.713,1.95e-05,0.12,0.33,90.959,271899.0
5jpokUp9ZQhRKhGqT19e52,IL2LU,24fEOzlKhgSNLIcy9NdmwH,James Reid,6QGOAQXiZqSbVb4JSZEEgG,244800,2017-07-08,0,0.724,0.734,11.0,-5.603,0.0,0.0562,0.177,2.24e-05,0.104,0.497,99.925,270298.0
0eKQS9aRwCW2J5q6uDKX7S,'Di Na Muli,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,3sBZBmTeB7QMWL4by9ybWm,260599,2018-05-15,0,0.517,0.468,4.0,-6.582,1.0,0.0345,0.702,0.0,0.152,0.266,121.284,267621.0
